Trail,Dose,Well,Minute,MD,MV,TD
1,3,A4,18,0.199773231,5.993113052,333.221749
1,3,A4,19,0.202663579,6.079824611,351.62131
1,3,A4,20,0.240033528,7.200903841,326.205564
1,3,A4,21,0.155384642,4.661476796,231.833886
1,3,A4,22,0.184456935,5.533623013,314.683531
1,3,A4,23,0.186117515,5.583444303,319.191538
1,3,A4,24,0.166504681,4.995069397,281.559415
1,3,A4,25,0.177434139,5.322947343,290.459686
1,3,A4,26,0.21804825,6.541369,4.360965
,,,,,,
1,3,A5,1,0.128345319,3.85030754,227.427905
1,3,A5,2,0.126994427,3.809778034,223.510191
1,3,A5,3,0.129579945,3.887343901,218.212627
1,3,A5,4,0.138407093,4.152154609,244.426926
1,3,A5,5,0.15040155,4.511981073,263.503515
1,3,A5,6,0.126950726,3.808461292,225.972293
1,3,A5,7,0.079125184,2.373718701,140.130701
1,3,A5,8,0.065062926,1.951859578,115.616819
1,3,A5,9,0.068484486,2.054506596,120.121789
1,3,A5,10,0.087462769,2.623848834,155.333877
1,3,A5,11,0.132803222,3.984037484,224.835855
1,3,A5,12,0.153241914,4.597202543,255.45427
1,3,A5,13,0.138570558,4.157060955,233.629961
1,3,A5,14,0.167122093,5.01358986,263.55154
1,3,A5,15,0.197385354,5.921471713,326.080604
1,3,A5,16,0.158513549,4.755348208,263.608032
1,3,A5,17,0.042248707,1.267441033,66.66846
1,3,A5,18,0.113587926,3.407601708,188.896721
1,3,A5,19,0.083576777,2.507267085,146.51009
1,3,A5,20,0.075499958,2.264972309,108.56894
1,3,A5,21,0.110450989,3.313480742,163.688366
1,3,A5,22,0.15659314,4.697726554,263.546254
1,3,A5,23,0.158995367,4.769788671,273.949017
1,3,A5,24,0.165905337,4.977087108,283.366316
1,3,A5,25,0.147999536,4.439925362,249.231219
1,3,A5,26,0.139527542,4.185740833,3.348661
,,,,,,
1,3,A6,1,0.139018495,4.170497412,245.506662
1,3,A6,2,0.140485086,4.214494139,248.096661
1,3,A6,3,0.137584202,4.127466073,227.701854
1,3,A6,4,0.121563717,3.646856181,210.426794
1,3,A6,5,0.128762773,3.862828809,222.630835
1,3,A6,6,0.120418589,3.612506853,213.502159
1,3,A6,7,0.143799828,4.31393517,248.917503
1,3,A6,8,0.278390096,8.351591479,489.409788
1,3,A6,9,0.259185758,7.775468823,449.168919
1,3,A6,10,0.263200142,7.895901129,466.390651
1,3,A6,11,0.210663337,6.319812339,356.65303
1,3,A6,12,0.204862835,6.145795399,357.075921
1,3,A6,13,0.179766934,5.392934887,309.01936
1,3,A6,14,0.188557928,5.656663717,304.89817
1,3,A6,15,0.139858589,4.195700238,234.96243
1,3,A6,16,0.137674702,4.130182734,229.090704
1,3,A6,17,0.188786427,5.663512283,282.802068
1,3,A6,18,0.230754053,6.922521015,374.975336
1,3,A6,19,0.188566298,5.65690884,315.471417
1,3,A6,20,0.16778098,5.033355351,232.041096
1,3,A6,21,0.195276735,5.858213268,288.033184
1,3,A6,22,0.144304414,4.329069538,234.350368
1,3,A6,23,0.177366953,5.320934912,292.832839
1,3,A6,24,0.164695521,4.940793438,273.065173
1,3,A6,25,0.142249737,4.267432728,229.448825
1,3,A6,26,0.210407182,6.312127727,4.628958
,,,,,,
1,3,B1,1,0.11911092,3.573278532,211.779216
1,3,B1,2,0.126872484,3.806118061,226.340511
1,3,B1,3,0.122060754,3.661770976,207.625343
1,3,B1,4,0.135737199,4.072058558,238.218784
1,3,B1,5,0.129534383,3.885976589,228.628186
1,3,B1,6,0.152925101,4.587692184,270.983279
1,3,B1,7,0.057601505,1.728021158,102.473078
1,3,B1,8,0.079776488,2.393262507,141.603266
1,3,B1,9,0.057567993,1.727015676,102.240755
1,3,B1,10,0.04055298,1.216573026,72.103198
1,3,B1,11,0.149691826,4.490687923,252.230726
1,3,B1,12,0.182543322,5.476231435,301.561568
1,3,B1,13,0.173561837,5.206778231,296.270056
1,3,B1,14,0.164778343,4.943289012,275.179833
1,3,B1,15,0.131689839,3.950637339,223.214277
1,3,B1,16,0.088868323,2.666014225,148.498967
1,3,B1,17,0.069725915,2.091747068,108.91188
1,3,B1,18,0.073253629,2.197580379,121.894038
1,3,B1,19,0.077204599,2.316105978,136.111708
1,3,B1,20,0.07032138,2.109612105,103.583393
1,3,B1,21,0.162541438,4.876171851,251.126522
1,3,B1,22,0.14668674,4.400542557,249.514145
1,3,B1,23,0.178138479,5.344082481,309.426538
1,3,B1,24,0.192971427,5.789062872,331.910855
1,3,B1,25,0.165536498,4.966023969,285.715995
1,3,B1,26,0.108020545,3.240568636,2.376452
,,,,,,
1,3,B2,1,0.109140667,3.274174913,194.161246
1,3,B2,2,0.095312574,2.859339076,169.084506
1,3,B2,3,0.098450213,2.953464245,167.463812
1,3,B2,4,0.115648948,3.469421031,200.882223
1,3,B2,5,0.119959699,3.598739792,207.170401
1,3,B2,6,0.176097566,5.282851885,312.044887
1,3,B2,7,0.170319399,5.109512456,296.866713
1,3,B2,8,0.178899681,5.366916041,314.505639
1,3,B2,9,0.200697579,6.020847507,350.217276
1,3,B2,10,0.121336873,3.640056912,210.640812
1,3,B2,11,0.106481725,3.19440718,185.384684
1,3,B2,12,0.124764241,3.742881929,211.475389
1,3,B2,13,0.074875752,2.246241585,133.653218
1,3,B2,14,0.075336401,2.260065078,129.955292
1,3,B2,15,0.060523561,1.815682526,106.642515
1,3,B2,16,0.085764354,2.572891836,142.454592
1,3,B2,17,0.122448214,3.673409042,190.406973
1,3,B2,18,0.073297898,2.198908387,122.700681
1,3,B2,19,0.082035819,2.461036982,144.875256
1,3,B2,20,0.069914092,2.097395315,102.074574
1,3,B2,21,0.092984008,2.789478299,146.542796
1,3,B2,22,0.078550634,2.356484438,139.663028
1,3,B2,23,0.051120529,1.533594502,90.278854
1,3,B2,24,0.086556395,2.596653886,154.589721
1,3,B2,25,0.110504715,3.315103022,191.615175
1,3,B2,26,0.085462077,2.563833846,2.222014
,,,,,,
1,3,B3,1,0.130061443,3.901787514,229.688509
1,3,B3,2,0.141735906,4.252021773,252.573384
1,3,B3,3,0.137095185,4.112796517,231.827958
1,3,B3,4,0.179211901,5.376274971,312.903979
1,3,B3,5,0.147147874,4.414373114,259.421702
1,3,B3,6,0.036719955,1.101582099,64.039602
1,3,B3,7,0.029868758,0.896050387,51.762558
1,3,B3,8,0.097479541,2.924341311,170.296759
1,3,B3,9,0.105044151,3.151281375,184.877705
1,3,B3,10,0.137963005,4.138830893,244.194519
1,3,B3,11,0.186530555,5.595832515,319.713372
1,3,B3,12,0.189712899,5.691303587,322.132502
1,3,B3,13,0.148897032,4.466849012,253.124955
1,3,B3,14,0.144238129,4.327082403,241.310389
1,3,B3,15,0.173687292,5.210542365,293.70521
1,3,B3,16,0.097876355,2.936251067,160.517222
1,3,B3,17,0.146653814,4.399546396,224.233681
1,3,B3,18,0.188658983,5.659686356,303.363644
1,3,B3,19,0.187385498,5.621487187,320.429201
1,3,B3,20,0.195280513,5.858333572,274.954963
1,3,B3,21,0.173685643,5.210491084,267.649576
1,3,B3,22,0.196448701,5.893380692,329.444471
1,3,B3,23,0.17656172,5.296772626,298.565868
1,3,B3,24,0.184027368,5.520737829,307.693759
1,3,B3,25,0.1556428,4.669220042,261.168619
1,3,B3,26,0.222890773,6.686628636,4.903597
,,,,,,
1,3,B4,1,0.144337153,4.3300525,252.878692
1,3,B4,2,0.156048721,4.681396348,275.582041
1,3,B4,3,0.165883254,4.97643038,279.513283
1,3,B4,4,0.173605499,5.208093339,299.990303
1,3,B4,5,0.161049261,4.83141302,277.326828
1,3,B4,6,0.146161245,4.384773906,257.09763
1,3,B4,7,0.109076158,3.272242017,191.428657
1,3,B4,8,0.104081924,3.122414057,182.143367
1,3,B4,9,0.140863166,4.225833553,248.200898
1,3,B4,10,0.182865325,5.485886022,320.380049
1,3,B4,11,0.1669707,5.009051992,280.009864
1,3,B4,12,0.187223144,5.616616098,306.10984
1,3,B4,13,0.187221696,5.61656743,322.021317
1,3,B4,14,0.183491758,5.504670498,302.210925
1,3,B4,15,0.211402733,6.341999495,359.807452
1,3,B4,16,0.158576169,4.757219939,260.540645
1,3,B4,17,0.104880503,3.146370131,160.362289
1,3,B4,18,0.104606101,3.138140634,173.227704
1,3,B4,19,0.165343481,4.960224675,290.012465
1,3,B4,20,0.150207449,4.506155128,217.049764
1,3,B4,21,0.164615835,4.938405109,257.129934
1,3,B4,22,0.173024173,5.190650082,294.487142
1,3,B4,23,0.164762044,4.942786864,275.811661
1,3,B4,24,0.18897498,5.66916789,320.690541
1,3,B4,25,0.204611941,6.138274374,341.497329
1,3,B4,26,0.246493654,7.394695769,6.408835
,,,,,,
1,4,B5,1,0.168793722,5.063739064,297.414538
1,4,B5,2,0.187555273,5.626576533,332.723054
1,4,B5,3,0.192091802,5.762674192,325.787696
1,4,B5,4,0.18128809,5.438564719,315.803853
1,4,B5,5,0.179723251,5.391624279,319.188493
1,4,B5,6,0.088075376,2.642223086,153.251154
1,4,B5,7,0.109541092,3.286181044,193.120946
1,4,B5,8,0.110510584,3.315269639,195.714245
1,4,B5,9,0.182772253,5.483093275,323.141344
1,4,B5,10,0.185440392,5.563139305,328.229494
1,4,B5,11,0.126716241,3.801432177,215.924474
1,4,B5,12,0.099527926,2.985794881,175.567262
1,4,B5,13,0.060471836,1.814134402,104.676748
1,4,B5,14,0.04683462,1.405018072,80.883388
1,4,B5,15,0.040302375,1.209059209,71.818832
1,4,B5,16,0,0,0
1,4,B5,17,0.001098008,0.032939527,1.739244
1,4,B5,18,0.004067987,0.122038032,6.883034
1,4,B5,19,0.007005047,0.21014883,12.454974
1,4,B5,20,0.015302819,0.45907777,22.648172
1,4,B5,21,0.036368873,1.091050236,58.444779
1,4,B5,22,0.013522121,0.405658339,24.096419
1,4,B5,23,0.009723127,0.291689843,17.346058
1,4,B5,24,0.005788417,0.173650145,10.34969
1,4,B5,25,0.00424995,0.127496498,7.560661
1,4,B5,26,0,0,0
,,,,,,
1,4,B6,1,0.165783497,4.97343746,293.105223
1,4,B6,2,0.136937395,4.10806695,243.337751
1,4,B6,3,0.125669934,3.770047217,211.753839
1,4,B6,4,0.151716753,4.551434551,266.718051
1,4,B6,5,0.163032654,4.89091622,282.046492
1,4,B6,6,0.101159365,3.034740034,180.265988
1,4,B6,7,0.018459468,0.553775582,32.839394
1,4,B6,8,0.049289658,1.478669495,87.883461
1,4,B6,9,0.073004998,2.190119328,129.364857
1,4,B6,10,0.138655695,4.159619769,246.252514
1,4,B6,11,0.178081964,5.342388422,314.848912
1,4,B6,12,0.250544584,7.516221829,430.18505
1,4,B6,13,0.200629675,6.018813065,341.070447
1,4,B6,14,0.209158908,6.274679529,346.367152
1,4,B6,15,0.173952909,5.218515332,298.503192
1,4,B6,16,0.134093599,4.022751325,222.729468
1,4,B6,17,0.142780063,4.283338265,221.309097
1,4,B6,18,0.096621843,2.898612461,160.585503
1,4,B6,19,0.08154228,2.446231851,142.69899
1,4,B6,20,0.103253044,3.097547062,150.439685
1,4,B6,21,0.159877469,4.796254078,254.844685
1,4,B6,22,0.194086911,5.822524677,339.846181
1,4,B6,23,0.126699332,3.800928002,216.909256
1,4,B6,24,0.125821997,3.774605838,217.042945
1,4,B6,25,0.159139603,4.774119348,275.948071
1,4,B6,26,0.069693385,2.090764615,1.812028
,,,,,,
1,4,C1,1,0.052508371,1.575228191,1.575228191
1,4,C1,2,0.029746385,0.892378906,0.892378906
1,4,C1,3,0.031969285,0.95906466,0.95906466
1,4,C1,4,0.028663189,0.859884178,0.859884178
1,4,C1,5,0.030103116,0.903082877,0.903082877
1,4,C1,6,0.024403054,0.732081726,0.732081726
1,4,C1,7,0.060710472,1.82128606,1.82128606
1,4,C1,8,0.121436796,3.64305263,3.64305263
1,4,C1,9,0.18072048,5.421534376,5.421534376
1,4,C1,10,0.217774331,6.533136906,6.533136906
1,4,C1,11,0.242232436,7.266873107,7.266873107
1,4,C1,12,0.099041958,2.971215319,2.971215319
1,4,C1,13,0.105792707,3.173739525,3.173739525
1,4,C1,14,0.117546142,3.526335688,3.526335688
1,4,C1,15,0.194289576,5.828601579,5.828601579
1,4,C1,16,0.096017961,2.880502498,2.880502498
1,4,C1,17,0.117724689,3.531685254,3.531685254
1,4,C1,18,0.055288668,1.658637297,1.658637297
1,4,C1,19,0.100189301,3.005635852,3.005635852
1,4,C1,20,0.097658366,2.929706102,2.929706102
1,4,C1,21,0.117090318,3.512660658,3.512660658
1,4,C1,22,0.100118753,3.003518896,3.003518896
1,4,C1,23,0.08700743,2.610186867,2.610186867
1,4,C1,24,0.015287632,0.458621641,0.458621641
1,4,C1,25,0.137612831,4.128325166,4.128325166
1,4,C1,26,0.458566905,13.75676667,13.75676667
,,,,,,
1,4,C2,1,0.13083195,3.924902971,233.404198
1,4,C2,2,0.193063701,5.791824068,344.039515
1,4,C2,3,0.189679656,5.690307025,322.645095
1,4,C2,4,0.143180478,4.295354362,252.427183
1,4,C2,5,0.179823288,5.394620382,320.4451
1,4,C2,6,0.09083766,2.725092503,161.146008
1,4,C2,7,0.135827459,4.074760102,239.735465
1,4,C2,8,0.151478002,4.544271113,266.752761
1,4,C2,9,0.204495461,6.134786345,358.685039
1,4,C2,10,0.218865586,6.565878019,387.829819
1,4,C2,11,0.227794501,6.833737404,401.8295
1,4,C2,12,0.156744826,4.702278901,278.222067
1,4,C2,13,0.254983239,7.649386372,449.790434
1,4,C2,14,0.2265116,6.795251413,391.185534
1,4,C2,15,0.240175526,7.205168418,426.551735
1,4,C2,16,0.045769697,1.373071201,76.572703
1,4,C2,17,0.063567011,1.906981185,100.308744
1,4,C2,18,0.051925173,1.557730442,86.974664
1,4,C2,19,0.064936723,1.948078467,114.808127
1,4,C2,20,0.080353321,2.410563051,117.476555
1,4,C2,21,0.132218993,3.966509122,209.302666
1,4,C2,22,0.16431218,4.929294758,288.696501
1,4,C2,23,0.234557013,7.036612591,411.882115
1,4,C2,24,0.247474712,7.424135011,439.515089
1,4,C2,25,0.145980347,4.37935302,258.093254
1,4,C2,26,0.038353577,1.150585385,0.997193
,,,,,,
1,4,C3,1,0.004313144,0.129392373,7.543688
1,4,C3,2,0.006789248,0.20367408,9.518525
1,4,C3,3,0.006383212,0.191494705,11.355734
1,4,C3,4,0.028860364,0.865799275,50.938543
1,4,C3,5,0.045165773,1.354954594,80.620905
1,4,C3,6,0.029590647,0.887707531,52.493808
1,4,C3,7,0.047510981,1.425309054,84.379503
1,4,C3,8,0.064402812,1.932056065,115.21663
1,4,C3,9,0.060141013,1.804205652,106.930721
1,4,C3,10,0.060626713,1.818776323,108.643069
1,4,C3,11,0.068581896,2.057428171,122.212938
1,4,C3,12,0.068687959,2.060610945,122.81407
1,4,C3,13,0.076249073,2.287440648,136.48584
1,4,C3,14,0.066480456,1.994385261,113.349178
1,4,C3,15,0.065355196,1.96063036,116.266893
1,4,C3,16,0.047936641,1.438079301,84.991665
1,4,C3,17,0.060954606,1.828614307,108.255381
1,4,C3,18,0.082573215,2.477162772,147.723482
1,4,C3,19,0.07706284,2.311852196,136.863603
1,4,C3,20,0.082263125,2.467860225,146.181573
1,4,C3,21,0.098241233,2.947194787,175.262359
1,4,C3,22,0.092533588,2.775968304,164.247119
1,4,C3,23,0.05789313,1.73676955,102.991878
1,4,C3,24,0.13667681,4.100243541,243.968106
1,4,C3,25,0.160041141,4.801167528,285.513396
1,4,C3,26,0.210737,6.322024231,5.479162
,,,,,,
1,4,C4,1,0.147527335,4.425757157,262.008547
1,4,C4,2,0.224387235,6.731519769,398.062955
1,4,C4,3,0.215922209,6.477577808,366.419988
1,4,C4,4,0.20568626,6.170500994,364.06468
1,4,C4,5,0.209103154,6.273005154,367.185139
1,4,C4,6,0.023312784,0.69937366,41.590007
1,4,C4,7,0.036781819,1.103437895,65.361292
1,4,C4,8,0.069489343,2.084649205,123.204606
1,4,C4,9,0.101850551,3.055473895,179.664372
1,4,C4,10,0.192601067,5.777939002,339.555682
1,4,C4,11,0.183354437,5.500550925,323.070518
1,4,C4,12,0.046545503,1.396344655,82.990632
1,4,C4,13,0.00404522,0.121354791,7.253079
1,4,C4,14,0.009534677,0.28603606,16.504526
1,4,C4,15,0.009339012,0.280166698,16.660797
1,4,C4,16,0.004471768,0.13415074,7.490212
1,4,C4,17,0.006292515,0.188772551,9.967343
1,4,C4,18,0.010856642,0.32569497,18.369438
1,4,C4,19,0.015471159,0.464127863,27.50772
1,4,C4,20,0.029054514,0.871624142,43.000681
1,4,C4,21,0.079245423,2.377329644,126.713431
1,4,C4,22,0.034511607,1.035333845,61.568707
1,4,C4,23,0.062028416,1.860825579,110.286524
1,4,C4,24,0.189015079,5.67037037,331.910478
1,4,C4,25,0.258786666,7.763483704,449.253652
1,4,C4,26,0.135669708,4.070043333,3.256073
,,,,,,
1,5,A1,1,0.119935743,3.598021692,209.767615
1,5,A2,2,0.105422745,3.16264015,147.802688
1,5,A3,3,0.126739749,3.802140382,225.470013
1,5,A4,4,0.114632697,3.438928963,202.32671
1,5,A5,5,0.10633819,3.19010069,189.600992
1,5,A6,6,0.050681124,1.520413687,89.908314
1,5,A7,7,0.081754008,2.452585203,145.031611
1,5,A8,8,0.113368668,3.401010565,202.816547
1,5,A9,9,0.092175456,2.765225968,163.703609
1,5,A10,10,0.121070482,3.632059883,216.958304
1,5,A11,11,0.127916267,3.837435906,226.539708
1,5,A12,12,0.102817347,3.084477669,183.528965
1,5,A13,13,0.107215085,3.216408979,191.057281
1,5,A14,14,0.112090607,3.36267424,190.890304
1,5,A15,15,0.105761282,3.172796371,187.091707
1,5,A16,16,0.014156282,0.424682279,25.099088
1,5,A17,17,0.053953905,1.618594893,95.930043
1,5,A18,18,0.030053477,0.9015909,53.76567
1,5,A19,19,0.00610766,0.183226955,10.871635
1,5,A20,20,0.013086383,0.392585964,23.280675
1,5,A21,21,0.021917015,0.657501685,39.143788
1,5,A22,22,0.061019081,1.830547255,108.24785
1,5,A23,23,0.106604477,3.198089548,186.238021
1,5,A24,24,0.099953156,2.998552857,177.017039
1,5,A25,25,0.081687673,2.450598393,145.894184
1,5,A26,26,0.266555577,7.996545385,6.930445
,,,,,,
1,5,A2,1,0.089054301,2.671591389,155.755972
1,5,A2,2,0.089822983,2.694650699,125.931822
1,5,A2,3,0.099663498,2.989862192,177.301363
1,5,A2,4,0.108752131,3.262518147,191.947511
1,5,A2,5,0.10782017,3.23455954,192.027722
1,5,A2,6,0.121320909,3.639579318,215.223293
1,5,A2,7,0.037753641,1.132592793,67.050467
1,5,A2,8,0.024599278,0.737967993,44.008108
1,5,A2,9,0.040964318,1.228913091,72.752629
1,5,A2,10,0.094797514,2.843885229,169.877145
1,5,A2,11,0.111257041,3.33766375,195.812393
1,5,A2,12,0.099741595,2.992206282,178.138489
1,5,A2,13,0.100038664,3.001117167,178.669054
1,5,A2,14,0.116544099,3.496276587,198.707688
1,5,A2,15,0.107624735,3.228696564,191.679653
1,5,A2,16,0.068830121,2.064876148,122.035804
1,5,A2,17,0.059668395,1.79002766,106.090406
1,5,A2,18,0.056732226,1.701943348,101.493952
1,5,A2,19,0.072374042,2.17119232,128.825794
1,5,A2,20,0.075128363,2.253817268,133.653357
1,5,A2,21,0.112242785,3.367236916,199.792158
1,5,A2,22,0.095395436,2.861824208,169.326899
1,5,A2,23,0.103905668,3.117125229,183.809126
1,5,A2,24,0.116581548,3.497396219,207.515155
1,5,A2,25,0.113095156,3.392804596,200.291522
1,5,A2,26,0.127736346,3.832031154,3.321145
,,,,,,
1,5,A3,1,0.093889115,2.816634048,164.212062
1,5,A3,2,0.090854029,2.725582932,127.377349
1,5,A3,3,0.089154253,2.674592245,158.427107
1,5,A3,4,0.088567426,2.656984365,155.612967
1,5,A3,5,0.091022222,2.730629198,162.292621
1,5,A3,6,0.103164794,3.09490018,183.014345
1,5,A3,7,0.084706693,2.541165518,150.439086
1,5,A3,8,0.015311555,0.459340738,27.392372
1,5,A3,9,0.026542811,0.79627159,47.086947
1,5,A3,10,0.02392324,0.717688705,42.870446
1,5,A3,11,0.077441687,2.323219703,138.155969
1,5,A3,12,0.112402798,3.372038955,200.076981
1,5,A3,13,0.10428267,3.128438972,186.665979
1,5,A3,14,0.116764462,3.502884557,197.565469
1,5,A3,15,0.130863002,3.9258342,232.412691
1,5,A3,16,0.034268277,1.028034027,60.757656
1,5,A3,17,0.03133371,0.939997942,55.711337
1,5,A3,18,0.008953224,0.268592979,16.017318
1,5,A3,19,0.000782687,0.023480236,1.393183
1,5,A3,20,0.00253329,0.07599783,4.506723
1,5,A3,21,0.079862934,2.395852693,142.635201
1,5,A3,22,0.130882726,3.926428842,232.84037
1,5,A3,23,0.104136804,3.124062128,184.530417
1,5,A3,24,0.120702151,3.621014493,215.453339
1,5,A3,25,0.118904467,3.567082918,211.88776
1,5,A3,26,0.124559962,3.736751923,3.238559
,,,,,,
1,5,A4,1,0.107978609,3.239313642,188.854587
1,5,A4,2,0.105694155,3.1707805,147.971817
1,5,A4,3,0.114282836,3.428438855,202.623469
1,5,A4,4,0.101486459,3.044551226,178.819141
1,5,A4,5,0.097973505,2.939165157,174.588786
1,5,A4,6,0.095534696,2.86600044,169.478551
1,5,A4,7,0.067209913,2.016267601,119.364806
1,5,A4,8,0.054990888,1.649703466,98.378698
1,5,A4,9,0.069011648,2.070320501,122.702711
1,5,A4,10,0.049560266,1.4867862,88.811996
1,5,A4,11,0.082919452,2.487548939,147.762463
1,5,A4,12,0.12034104,3.610180793,215.410462
1,5,A4,13,0.110717428,3.321475844,198.184197
1,5,A4,14,0.11278129,3.383393038,192.292099
1,5,A4,15,0.105740039,3.172156896,187.68857
1,5,A4,16,0.078630725,2.358890615,139.412275
1,5,A4,17,0.048936769,1.468082165,87.009575
1,5,A4,18,0.022235091,0.667042266,39.734108
1,5,A4,19,0.006328616,0.189856287,11.264937
1,5,A4,20,0.009399495,0.281980495,16.721702
1,5,A4,21,0.063032883,1.890960633,112.450663
1,5,A4,22,0.088375652,2.651233405,157.043534
1,5,A4,23,0.095564582,2.866897943,170.009392
1,5,A4,24,0.096442375,2.893231898,171.281658
1,5,A4,25,0.110806113,3.324137587,197.456494
1,5,A4,26,0.127648423,3.829395,3.318859
,,,,,,
1,5,A5,1,0.104594732,3.137798575,182.726997
1,5,A5,2,0.100827317,3.024778766,141.359899
1,5,A5,3,0.106094648,3.182793493,188.318001
1,5,A5,4,0.104324907,3.129704754,184.13346
1,5,A5,5,0.102547288,3.076376218,183.046909
1,5,A5,6,0.101835696,3.055028269,180.656524
1,5,A5,7,0.07097435,2.12920076,126.050446
1,5,A5,8,0.06308769,1.89260498,112.863878
1,5,A5,9,0.116823664,3.504660619,207.712475
1,5,A5,10,0.135026541,4.050740631,241.967562
1,5,A5,11,0.119396386,3.581842627,212.286775
1,5,A5,12,0.13252031,3.975552086,236.283712
1,5,A5,13,0.126320416,3.789559994,225.860903
1,5,A5,14,0.137209737,4.11623495,233.942601
1,5,A5,15,0.133374716,4.001186906,237.540369
1,5,A5,16,0.094596433,2.83785405,167.719476
1,5,A5,17,0.096918086,2.907501285,171.932684
1,5,A5,18,0.097824835,2.934704273,173.541257
1,5,A5,19,0.13097802,3.929285355,232.616964
1,5,A5,20,0.131375665,3.941215997,232.666302
1,5,A5,21,0.121946305,3.658338489,214.625496
1,5,A5,22,0.116208434,3.486204639,204.643052
1,5,A5,23,0.121033038,3.630942316,214.228477
1,5,A5,24,0.109262684,3.277832648,193.504214
1,5,A5,25,0.131933395,3.957945912,233.654043
1,5,A5,26,0.101261231,3.037803462,2.632792
,,,,,,
1,5,A6,1,0.13380633,4.014132147,233.759659
1,5,A6,2,0.127735511,3.832011591,179.085187
1,5,A6,3,0.126020551,3.780563363,224.06454
1,5,A6,4,0.133084033,3.992461817,234.360982
1,5,A6,5,0.120596484,3.617847116,214.541145
1,5,A6,6,0.070777583,2.123298997,125.559433
1,5,A6,7,0.04249291,1.274770079,75.467409
1,5,A6,8,0.044049221,1.321457909,78.804056
1,5,A6,9,0.0592092,1.776250759,105.273957
1,5,A6,10,0.056091432,1.682718811,100.515847
