Trial,Dose,Well,Minute,MD ,MV,TD
1,3,A5,11,0.148406034,4.452120802,258.968529
1,3,A5,12,0.160755871,4.822611121,278.268412
1,3,A5,13,0.15676336,4.702835582,268.222109
1,3,A5,14,0.115690001,3.470650556,195.747482
1,3,A5,15,0.136757061,4.102655208,233.170789
1,3,A5,16,0.119275141,3.578205329,206.584545
1,3,A5,17,0.125389244,3.76162155,217.675728
1,3,A5,18,0.11039786,3.311890271,175.422199
1,3,A5,19,0.113265862,3.397927712,187.115204
1,3,A5,20,0.136598361,4.097896484,238.910533
1,3,A5,21,0.166283544,4.988437287,279.522637
1,3,A5,22,0.146505808,4.39511373,252.136496
1,3,A5,23,0.137033348,4.11094327,231.312291
1,3,A5,24,0.138152206,4.14450786,236.931033
1,3,A5,25,0.14303872,4.291101836,245.454443
1,3,A5,26,0.169645462,5.089288846,4.410782
1,3,,,,,
1,3,A6,1,0.026099348,0.782968371,45.491163
1,3,A6,2,0.017633054,0.528983764,30.593349
1,3,A6,3,0.057271257,1.718113259,97.017509
1,3,A6,4,0.035297459,1.058909336,62.194123
1,3,A6,5,0.039070205,1.172089933,69.466824
1,3,A6,6,0.061561518,1.846821498,108.902326
1,3,A6,7,0.058041823,1.741231903,103.082277
1,3,A6,8,0.056166134,1.684961062,98.908562
1,3,A6,9,0.053974047,1.619199348,95.965855
1,3,A6,10,0.054636879,1.639085242,96.925824
1,3,A6,11,0.041189796,1.235675582,72.53523
1,3,A6,12,0.029386944,0.881596318,52.191212
1,3,A6,13,0.02167909,0.650364288,38.523743
1,3,A6,14,0.031742203,0.952253255,56.659833
1,3,A6,15,0.023654188,0.709614467,41.938876
1,3,A6,16,0.007074564,0.212234472,12.656395
1,3,A6,17,0.008897912,0.266933115,15.7671
1,3,A6,18,0.018068203,0.542038939,30.300376
1,3,A6,19,0.022655448,0.679654143,40.032177
1,3,A6,20,0.023531788,0.705944957,41.157097
1,3,A6,21,0.067849952,2.035468322,120.908615
1,3,A6,22,0.065192619,1.955750684,116.238439
1,3,A6,23,0.068186599,2.045570291,121.713079
1,3,A6,24,0.064495711,1.934843115,115.124845
1,3,A6,25,0.047942117,1.438243268,85.384911
1,3,A6,26,0.112410731,3.372286923,2.922679
1,3,,,,,
1,3,B1,1,0.019958015,0.598730831,34.826736
1,3,B1,2,0.017235476,0.517055476,29.903551
1,3,B1,3,0.050771689,1.523130177,86.007241
1,3,B1,4,0.09716502,2.914909869,171.204765
1,3,B1,5,0.062413707,1.872385434,110.846743
1,3,B1,6,0.043649749,1.309473755,76.954508
1,3,B1,7,0.036612735,1.098366813,65.024217
1,3,B1,8,0.037221202,1.116619699,65.472095
1,3,B1,9,0.038354507,1.150619114,67.964186
1,3,B1,10,0.039163957,1.174902362,69.47686
1,3,B1,11,0.039072852,1.172167799,68.690073
1,3,B1,12,0.049062536,1.471856597,87.233189
1,3,B1,13,0.058442541,1.753251873,103.26797
1,3,B1,14,0.070067214,2.101985903,124.50944
1,3,B1,15,0.080230397,2.406878436,142.649646
1,3,B1,16,0.015385755,0.461565547,27.155857
1,3,B1,17,0.011240724,0.337217248,19.648785
1,3,B1,18,0.043290143,1.298685968,72.251248
1,3,B1,19,0.045785102,1.3735348,81.176985
1,3,B1,20,0.049413144,1.482374423,87.807156
1,3,B1,21,0.07322513,2.196725158,129.754931
1,3,B1,22,0.044593623,1.337790499,79.510429
1,3,B1,23,0.017889547,0.536679285,32.004399
1,3,B1,24,0.017863907,0.535909798,31.887074
1,3,B1,25,0.057479063,1.724348078,102.255253
1,3,B1,26,0.047850462,1.435491154,1.244112
,,,,,,
1,3,B2,1,0.141224689,4.236677456,246.437083
1,3,B2,2,0.137555051,4.126593364,238.382903
1,3,B2,3,0.147416713,4.422437665,249.429079
1,3,B2,4,0.126386538,3.791544847,222.69308
1,3,B2,5,0.137926864,4.137748628,245.233965
1,3,B2,6,0.127664068,3.829869033,225.837737
1,3,B2,7,0.15660805,4.698174576,277.196249
1,3,B2,8,0.211866975,6.355916944,372.250275
1,3,B2,9,0.1814551,5.44357526,321.538438
1,3,B2,10,0.172612815,5.178311387,306.215134
1,3,B2,11,0.136572362,4.097113552,239.547923
1,3,B2,12,0.140490751,4.214663131,249.511574
1,3,B2,13,0.129417056,3.882454008,228.291687
1,3,B2,14,0.124923998,3.74766598,221.2404
1,3,B2,15,0.132993905,3.989759097,235.6652
1,3,B2,16,0.111350789,3.340476725,197.202248
1,3,B2,17,0.134747651,4.042371863,236.482128
1,3,B2,18,0.124432127,3.732910054,207.179492
1,3,B2,19,0.125582396,3.767419403,220.773852
1,3,B2,20,0.135539527,4.066129098,237.465252
1,3,B2,21,0.133806963,4.014153176,232.556501
1,3,B2,22,0.124227327,3.72676575,217.770504
1,3,B2,23,0.102263749,3.067873913,180.086462
1,3,B2,24,0.125620312,3.768558294,220.840508
1,3,B2,25,0.125263872,3.757862365,218.71072
1,3,B2,26,0.183386577,5.501528462,4.768051
,,,,,,
1,3,B3,1,0.011104183,0.333121203,19.3768
1,3,B3,2,0.009440562,0.283213089,16.379375
1,3,B3,3,0.009848696,0.29545644,16.683691
1,3,B3,4,0.033578158,1.007327883,59.164715
1,3,B3,5,0.018593331,0.557791678,33.021755
1,3,B3,6,0.016330887,0.489919887,28.889339
1,3,B3,7,0.05173366,1.55198814,91.775512
1,3,B3,8,0.068366791,2.050977131,119.846984
1,3,B3,9,0.070380993,2.111398388,124.01131
1,3,B3,10,0.073503935,2.205086747,128.778894
1,3,B3,11,0.080260874,2.407793066,141.098617
1,3,B3,12,0.054871517,1.646121085,97.561557
1,3,B3,13,0.05100708,1.530191399,90.435553
1,3,B3,14,0.043965687,1.31895249,78.39082
1,3,B3,15,0.035163833,1.054899618,62.591623
1,3,B3,16,0.036937672,1.108114661,66.007619
1,3,B3,17,0.074268343,2.228019909,131.157893
1,3,B3,18,0.082100139,2.462968917,137.189333
1,3,B3,19,0.087616603,2.6284634,154.117604
1,3,B3,20,0.103749607,3.112445532,183.221806
1,3,B3,21,0.130342113,3.910205807,230.053829
1,3,B3,22,0.101384945,3.041504874,180.769357
1,3,B3,23,0.090198578,2.705919524,161.004461
1,3,B3,24,0.083858425,2.515718555,149.687288
1,3,B3,25,0.088535036,2.656015087,157.6809
1,3,B3,26,0.126409731,3.792237308,3.286653
,,,,,,
1,3,B4,1,0.011780261,0.353402195,20.556556
1,3,B4,2,0.016151947,0.48455136,28.023628
1,3,B4,3,0.017251919,0.51755075,29.22475
1,3,B4,4,0.014140385,0.424204824,24.915359
1,3,B4,5,0.026783773,0.803501727,47.621549
1,3,B4,6,0.029164025,0.874909259,51.591161
1,3,B4,7,0.043349427,1.300463925,76.988582
1,3,B4,8,0.05125718,1.537692664,90.058866
1,3,B4,9,0.065423609,1.962679589,116.323176
1,3,B4,10,0.051187343,1.535598339,90.601597
1,3,B4,11,0.043376183,1.301267294,76.775844
1,3,B4,12,0.01934684,0.580396842,34.553457
1,3,B4,13,0.023128689,0.693850461,41.145937
1,3,B4,14,0.025590962,0.767719373,45.679867
1,3,B4,15,0.023819103,0.714562699,42.445641
1,3,B4,16,0.027113243,0.813385662,48.505591
1,3,B4,17,0.034988649,1.049644486,61.929909
1,3,B4,18,0.024103173,0.72308538,40.324608
1,3,B4,19,0.032657778,0.979719711,57.575662
1,3,B4,20,0.042416989,1.27249354,75.120487
1,3,B4,21,0.041159926,1.234780382,72.23567
1,3,B4,22,0.053629505,1.608863542,95.085112
1,3,B4,23,0.082416959,2.472476003,147.443939
1,3,B4,24,0.064473153,1.93416809,115.084578
1,3,B4,25,0.052535647,1.576046803,92.672882
1,3,B4,26,0,0,0
,,,,,,
,,,,,,
1,4,B5,1,0.023485292,0.704547633,40.981834
1,4,B5,2,0.019994085,0.599814778,34.689738
1,4,B5,3,0.019039132,0.571165909,32.25229
1,4,B5,4,0.024294518,0.728824875,42.80694
1,4,B5,5,0.021625211,0.648746192,38.449626
1,4,B5,6,0.093367244,2.800978389,165.166655
1,4,B5,7,0.090636026,2.719041582,160.969582
1,4,B5,8,0.088656409,2.659656902,155.946624
1,4,B5,9,0.121058897,3.631717621,214.274248
1,4,B5,10,0.130761885,3.922801973,230.663965
1,4,B5,11,0.140875532,4.226207415,247.940936
1,4,B5,12,0.125365613,3.760916786,223.902985
1,4,B5,13,0.111315822,3.339428655,197.808215
1,4,B5,14,0.081685097,2.450518815,146.134639
1,4,B5,15,0.060014214,1.800400662,106.94533
1,4,B5,16,0.106388526,3.191612124,190.329073
1,4,B5,17,0.105858713,3.1757193,187.581639
1,4,B5,18,0.132666939,3.979952579,222.747791
1,4,B5,19,0.188954674,5.668557836,332.749181
1,4,B5,20,0.164988027,4.949569475,292.523772
1,4,B5,21,0.176919276,5.307501883,312.79328
1,4,B5,22,0.125251471,3.757491363,223.323372
1,4,B5,23,0.111315998,3.339434008,199.14432
1,4,B5,24,0.111856989,3.355663182,199.664725
1,4,B5,25,0.095350286,2.860467249,169.818859
1,4,B5,26,0.060058462,1.801728846,1.56152
,4,,,,,
1,4,B6,1,0.072020006,2.160565754,125.67491
1,4,B6,2,0.064719757,1.9415637,112.288778
1,4,B6,3,0.077893168,2.336758383,131.951027
1,4,B6,4,0.072695605,2.180833297,128.089656
1,4,B6,5,0.077652492,2.329539404,138.066131
1,4,B6,6,0.080978602,2.429318016,143.251147
1,4,B6,7,0.112955932,3.38862687,199.931999
1,4,B6,8,0.107358542,3.2207134,188.843675
1,4,B6,9,0.0938057,2.814132435,165.660866
1,4,B6,10,0.087099776,2.612957014,153.992404
1,4,B6,11,0.101527812,3.045790166,177.064504
1,4,B6,12,0.089394648,2.681802163,159.122474
1,4,B6,13,0.092635463,2.779024316,164.613217
1,4,B6,14,0.093099373,2.792943553,166.368579
1,4,B6,15,0.08910658,2.673157978,158.609712
1,4,B6,16,0.100031555,3.000906361,178.956452
1,4,B6,17,0.074069394,2.22205009,131.250966
1,4,B6,18,0.076858486,2.305720891,128.584247
1,4,B6,19,0.116352244,3.490519592,205.129007
1,4,B6,20,0.153706458,4.611126079,271.291899
1,4,B6,21,0.169642763,5.089211886,300.437333
1,4,B6,22,0.199376418,5.981205486,355.0894
1,4,B6,23,0.236839173,7.105075754,422.757923
1,4,B6,24,0.219646353,6.58929856,392.06874
1,4,B6,25,0.221150041,6.634405053,393.868223
1,4,B6,26,0.219895115,6.596755769,5.717273
,4,,,,,
1,4,C1,1,0.035110023,1.053284749,61.512761
1,4,C1,2,0.032579491,0.977369539,57.893756
1,4,C1,3,0.031811217,0.954323317,52.265829
1,4,C1,4,0.022990678,0.689710735,30.347695
1,4,C1,5,0.021701176,0.651025786,38.780001
1,4,C1,6,0.099504417,2.985089051,168.858996
1,4,C1,7,0.096609579,2.898246481,171.868441
1,4,C1,8,0.119842668,3.595228254,213.439791
1,4,C1,9,0.078710618,2.361284515,139.632636
1,4,C1,10,0.100089084,3.002630456,177.658124
1,4,C1,11,0.050596103,1.517861962,90.516428
1,4,C1,12,0.033462421,1.003859004,59.797346
1,4,C1,13,0.008340982,0.25022584,14.796902
1,4,C1,14,0.003136486,0.094093341,5.586082
1,4,C1,15,0.002289285,0.068677882,4.06348
1,4,C1,16,0.001401858,0.042055351,2.499513
1,4,C1,17,0.004421118,0.132631739,7.882853
1,4,C1,18,0.004856351,0.145688439,8.649162
1,4,C1,19,0.010593245,0.317792179,18.866569
1,4,C1,20,0.011012783,0.330378917,19.723895
1,4,C1,21,0.035668454,1.070037786,61.207067
1,4,C1,22,0.011404119,0.342119309,20.299332
1,4,C1,23,0.009444496,0.283330185,16.820647
1,4,C1,24,0.006289305,0.188676997,11.245278
1,4,C1,25,0.003116436,0.093491838,5.562839
1,4,C1,26,0,0,0
1,4,,,,,
1,4,,,,,
1,4,C2,1,0.053633691,1.608986951,93.59079
1,4,C2,2,0.059176773,1.775278075,102.671701
1,4,C2,3,0.07575628,2.272656411,128.331139
1,4,C2,4,0.068624422,2.058703002,120.916232
1,4,C2,5,0.068215686,2.046442165,121.287489
1,4,C2,6,0.057933193,1.737971566,102.483818
1,4,C2,7,0.062765008,1.88292389,111.345124
1,4,C2,8,0.085981017,2.579395829,150.896684
1,4,C2,9,0.11579268,3.473732146,205.532007
1,4,C2,10,0.13668466,4.100482415,242.205218
1,4,C2,11,0.143468779,4.304004872,252.361583
1,4,C2,12,0.139216564,4.17643721,247.527051
1,4,C2,13,0.127827125,3.834758932,227.404455
1,4,C2,14,0.125298942,3.758916333,224.159807
1,4,C2,15,0.121014761,3.630392952,215.648304
1,4,C2,16,0.069460093,2.083772504,124.264106
1,4,C2,17,0.115517392,3.465471153,204.465784
1,4,C2,18,0.151967245,4.558952787,254.089234
1,4,C2,19,0.146328358,4.38978796,258.269551
1,4,C2,20,0.196881356,5.906353892,347.495593
1,4,C2,21,0.192256588,5.76762073,339.909648
1,4,C2,22,0.124862629,3.745825508,222.380342
1,4,C2,23,0.071691825,2.150724933,127.754832
1,4,C2,24,0.022447474,0.673414689,40.068741
1,4,C2,25,0.017636667,0.529092459,31.410904
1,4,C2,26,0.049652,1.48953,1.290952
,4,,,,,
1,4,C3,1,0.016035409,0.481056023,27.981788
1,4,C3,2,0.017586822,0.527597124,30.513137
1,4,C3,3,0.016622468,0.498666529,28.15846
1,4,C3,4,0.018653376,0.559593882,32.867249
1,4,C3,5,0.020738013,0.622130371,36.872188
1,4,C3,6,0.136517538,4.095469932,241.499525
1,4,C3,7,0.141356341,4.24063232,251.048862
1,4,C3,8,0.133114662,3.993385173,234.41492
1,4,C3,9,0.147984227,4.439467861,262.228051
1,4,C3,10,0.154858367,4.6456862,272.241009
1,4,C3,11,0.164112518,4.923306123,288.67392
1,4,C3,12,0.166697276,5.000849141,295.054178
1,4,C3,13,0.157190905,4.715661142,279.328239
1,4,C3,14,0.160830202,4.824839731,287.403571
1,4,C3,15,0.12236704,3.670958777,218.058065
1,4,C3,16,0.126371476,3.791091805,226.078571
1,4,C3,17,0.147208966,4.416206169,260.55987
1,4,C3,18,0.143662629,4.309817867,240.491241
1,4,C3,19,0.167628529,5.028786151,295.696726
1,4,C3,20,0.183224707,5.496662411,323.025159
1,4,C3,21,0.117858876,3.535716461,206.48875
1,4,C3,22,0.120912053,3.627311417,215.102542
1,4,C3,23,0.105919494,3.177539016,188.430779
1,4,C3,24,0.108529932,3.255852129,193.725929
1,4,C3,25,0.113295272,3.39881146,201.778879
1,4,C3,26,0.118903192,3.567058462,3.091483
,4,,,,,
1,4,C4,1,0.011180305,0.33540357,19.509632
1,4,C4,2,0.015821456,0.474636046,27.450226
1,4,C4,3,0.016669522,0.500079179,28.238171
1,4,C4,4,0.017118306,0.513541691,30.162455
1,4,C4,5,0.023070413,0.692103307,41.019195
1,4,C4,6,0.014791879,0.443749915,26.166834
1,4,C4,7,0.038204792,1.146127754,67.698891
1,4,C4,8,0.057241333,1.717215642,100.344056
1,4,C4,9,0.090521194,2.715598734,159.498344
1,4,C4,10,0.08006164,2.401814943,141.06861
1,4,C4,11,0.11242178,3.372601728,197.075381
1,4,C4,12,0.094302372,2.829032107,167.858222
1,4,C4,13,0.048502971,1.45507009,86.286786
1,4,C4,14,0.027438403,0.823140246,49.032427
1,4,C4,15,0.021914272,0.657419254,39.051233
1,4,C4,16,0.008006555,0.240192789,14.323727
1,4,C4,17,0.070932712,2.127951714,124.983438
1,4,C4,18,0.05508111,1.652410619,92.481184
1,4,C4,19,0.074972444,2.249143854,132.476309
1,4,C4,20,0.097563438,2.926862801,171.711651
1,4,C4,21,0.12630801,3.78918682,222.049481
1,4,C4,22,0.047400242,1.421986457,84.419831
1,4,C4,23,0.026072164,0.782154958,46.643102
1,4,C4,24,0.023852269,0.715557978,42.5763
1,4,C4,25,0.022595036,0.677841016,40.241759
1,4,C4,26,0,0,0
,4,,,,,
1,4,C5,1,0.01625093,0.487520845,28.471629
1,4,C5,2,0.129556521,3.886641249,230.221937
1,4,C5,3,0.1232683,3.69799734,202.529817
1,4,C5,4,0.09474538,2.84232372,125.063901
1,4,C5,5,0.130540102,3.916146614,233.275163
1,4,C5,6,0.045523758,1.365693426,77.344865
1,4,C5,7,0.057293352,1.718778212,101.924873
1,4,C5,8,0.073956768,2.218673925,131.717004
1,4,C5,9,0.086304527,2.589098236,153.104231
1,4,C5,10,0.088340457,2.65017542,156.804312
1,4,C5,11,0.080788545,2.423622856,144.530707
1,4,C5,12,0.06289662,1.88687235,112.39626
1,4,C5,13,0.061193848,1.835788636,108.557886
1,4,C5,14,0.034246515,1.027380045,60.993043
1,4,C5,15,0.040505546,1.215150197,71.897344
1,4,C5,16,0.02679952,0.803973932,47.783544
1,4,C5,17,0.048872243,1.466146999,87.139209
1,4,C5,18,0.051887684,1.556607726,92.411965
1,4,C5,19,0.069532853,2.085955474,123.838011
1,4,C5,20,0.081382774,2.441447426,145.756548
1,4,C5,21,0.098921699,2.967610111,169.749636
1,4,C5,22,0.088018392,2.640516264,156.672738
1,4,C5,23,0.071036869,2.131076508,126.516663
1,4,C5,24,0.064581816,1.937427919,115.472287
1,4,C5,25,0.062282355,1.868443137,111.174004
1,4,C5,26,0.059623423,1.788674615,1.550209
1,,,,,,
1,5,A1,1,0.06705097,2.011502392,117.473299
1,5,A1,2,0.060664425,1.819907501,107.800684
1,5,A1,3,0.058039065,1.74114947,95.358184
1,5,A1,4,0.046808741,1.404240523,61.787538
1,5,A1,5,0.08055423,2.416592272,143.950409
1,5,A1,6,0.04871432,1.461409559,82.765629
1,5,A1,7,0.063904784,1.917114918,113.68661
1,5,A1,8,0.07992991,2.397861465,142.355169
1,5,A1,9,0.07511698,2.253476556,133.257523
1,5,A1,10,0.033074349,0.992216772,58.706969
1,5,A1,11,0.082673126,2.480158686,147.902222
1,5,A1,12,0.070320232,2.109577655,125.662254
1,5,A1,13,0.071663253,2.149867706,127.130611
1,5,A1,14,0.07922328,2.376665401,141.096661
1,5,A1,15,0.08966568,2.68993097,158.977251
1,5,A1,16,0.084992199,2.549730079,151.54109
1,5,A1,17,0.077221692,2.316617241,137.686276
1,5,A1,18,0.057268339,1.718024896,101.994912
1,5,A1,19,0.059946337,1.798366238,106.764426
1,5,A1,20,0.073180265,2.195376979,131.065855
1,5,A1,21,0.094261339,2.827800356,161.375413
1,5,A1,22,0.106176803,3.185259921,188.782356
1,5,A1,23,0.114772993,3.443140275,204.181155
1,5,A1,24,0.115781401,3.473388753,207.017145
1,5,A1,25,0.123176025,3.695228952,219.869204
1,5,A1,26,0.071267846,2.138019231,1.852964
,5,,,,,
1,5,A2,1,0.046143156,1.384276153,80.84281
1,5,A2,2,0.040357414,1.210708278,71.715124
1,5,A2,3,0.043076113,1.29226717,70.774054
1,5,A2,4,0.014577019,0.437305583,19.241665
1,5,A2,5,0.019293424,0.578797487,34.477348
1,5,A2,6,0.098994805,2.969804997,168.192173
1,5,A2,7,0.070045863,2.101348089,124.611591
1,5,A2,8,0.065774754,1.973214514,117.144837
1,5,A2,9,0.076057727,2.281698191,134.926407
1,5,A2,10,0.070839326,2.125149983,125.739803
1,5,A2,11,0.091670784,2.75008678,163.999033
1,5,A2,12,0.085192489,2.555739161,152.238978
1,5,A2,13,0.08513519,2.554016973,151.029827
1,5,A2,14,0.074488472,2.234621881,132.663969
1,5,A2,15,0.075959862,2.278764603,134.828755
1,5,A2,16,0.056947911,1.708413337,101.538125
1,5,A2,17,0.063525434,1.905736702,113.265849
1,5,A2,18,0.072879478,2.186351533,129.79835
1,5,A2,19,0.067474138,2.024194975,120.036491
1,5,A2,20,0.074021241,2.220604467,132.572043
1,5,A2,21,0.075567754,2.26700049,129.52313
1,5,A2,22,0.093684432,2.810492897,166.57092
1,5,A2,23,0.078189376,2.345649354,139.255279
1,5,A2,24,0.066238565,1.987128417,118.434554
1,5,A2,25,0.066669647,2.000062605,119.00532
1,5,A2,26,0.0622685,1.868016923,1.618981
1,5,A3 (NOT Used),,,,
1,5,A4,1,0.085066406,2.551955719,149.036344
1,5,A4,2,0.057635361,1.729036196,102.418037
1,5,A4,3,0.111122616,3.333634212,182.574458
1,5,A4,4,0.133126819,3.993747659,175.727401
1,5,A4,5,0.130181104,3.905376586,232.633633
1,5,A4,6,0.095832733,2.874941872,162.819814
1,5,A4,7,0.109220992,3.276582693,194.304144
1,5,A4,8,0.108864357,3.265888377,193.88742
1,5,A4,9,0.097209741,2.9162504,172.45008
1,5,A4,10,0.117683643,3.530458676,208.888467
1,5,A4,11,0.125412284,3.762314505,224.362576
1,5,A4,12,0.138125345,4.143701175,245.724989
1,5,A4,13,0.115943301,3.478249615,204.987756
1,5,A4,14,0.103983666,3.119466481,184.986942
1,5,A4,15,0.131064143,3.931869746,232.638853
1,5,A4,16,0.101744012,3.052278239,181.409573
1,5,A4,17,0.079111078,2.373300073,141.055052
1,5,A4,18,0.086318698,2.589524503,153.733601
1,5,A4,19,0.077337001,2.320077872,137.737198
1,5,A4,20,0.083874851,2.516212669,150.219858
1,5,A4,21,0.078530294,2.355873869,134.757984
1,5,A4,22,0.08972997,2.691860169,159.719347
1,5,A4,23,0.119231124,3.57688238,211.873707
1,5,A4,24,0.118370735,3.551072231,211.173392
1,5,A4,25,0.14162888,4.248808295,252.524293
1,5,A4,26,0.156127731,4.683783846,4.059321
,5,,,,,
1,5,A5,1,0.089174539,2.675200439,156.233793
1,5,A5,2,0.101948353,3.058406146,180.958327
1,5,A5,3,0.102645123,3.079311163,168.645937
1,5,A5,4,0.09151152,2.745304326,120.795207
1,5,A5,5,0.091130041,2.733863576,162.849383
1,5,A5,6,0.071265506,2.137934132,121.080094
1,5,A5,7,0.070763641,2.122878049,125.888517
1,5,A5,8,0.056027522,1.68080315,99.785017
1,5,A5,9,0.011992314,0.359764848,21.274365
1,5,A5,10,0.011830895,0.354922152,20.999838
1,5,A5,11,0.011931078,0.357926875,21.344699
1,5,A5,12,0.018260076,0.547794813,32.630756
1,5,A5,13,0.011281698,0.338446139,20.013732
1,5,A5,14,0.011793487,0.353800185,21.0042
1,5,A5,15,0.021476401,0.644286603,38.120611
1,5,A5,16,0.011189735,0.33568793,19.951297
1,5,A5,17,0.005724795,0.171741183,10.207309
1,5,A5,18,0.007069343,0.21207685,12.5905
1,5,A5,19,0.010475195,0.314251713,18.656323
1,5,A5,20,0.01008079,0.302419296,18.054694
1,5,A5,21,0.010641308,0.319234155,18.260484
1,5,A5,22,0.010071656,0.302145663,17.927548
1,5,A5,23,0.010611108,0.318328972,18.898383
1,5,A5,24,0.01102408,0.330717617,19.711055
1,5,A5,25,0.008240848,0.247222146,14.709913
1,5,A5,26,0,0,0
1,5,,,,,
1,5,A6,1,0.07061962,2.118559491,126.26788
1,5,A6,2,0.071395286,2.141828775,122.37152
1,5,A6,3,0.060471826,1.814128817,107.881738
1,5,A6,4,0.066985579,2.009538765,117.157778
1,5,A6,5,0.058977762,1.76930836,103.56495
1,5,A6,6,0.080016353,2.400455913,141.548929
1,5,A6,7,0.093924606,2.817699448,165.025533
1,5,A6,8,0.073806485,2.214161604,131.154124
1,5,A6,9,0.072132604,2.163946709,126.01566
1,5,A6,10,0.070616108,2.118453743,124.708046
1,5,A6,11,0.080058975,2.401738018,142.585034
1,5,A6,12,0.062103039,1.863065333,110.853925
1,5,A6,13,0.060184055,1.805496916,105.562832
1,5,A6,14,0.073086658,2.192568751,104.733181
1,5,A6,15,0.069996809,2.09987457,122.984393
1,5,A6,16,0.023966628,0.718990216,42.109365
1,5,A6,17,0.018189333,0.545672136,30.321618
1,5,A6,18,0.030325711,0.909759435,53.676509
1,5,A6,19,0.054986609,1.649574661,95.676699
1,5,A6,20,0.079072311,2.372134082,139.483556
